umidade;temperatura;pressao;vento_ang;vent_veloc;chuva;corrente_fuga;A;B;C;K;Uc
74;26;1020;212;2,2;0;0,037118;0,08608373;0,090267901;5,601935176;1,482235474;18107,34794
74;26,1;1020;63;1,4;0;0,036511;0,08608373;0,089526772;5,610179398;1,482945167;18325,08027
74;26,1;1020;109;2;0;0,036295;0,08608373;0,089261558;5,613146195;1,48320056;18404,07248
74;26,1;1020;148;1,6;0;0,036358;0,08608373;0,089338993;5,612279059;1,483125914;18380,94952
74;26,1;1020;114;3,9;0;0,036273;0,08608373;0,089234501;5,613449359;1,483226658;18412,16347
74;26,1;1020;104;3,7;0;0,036239;0,08608373;0,08919267;5,613918247;1,483267021;18424,68439
75;26,1;1020;149;2,6;0;0,036258;0,08608373;0,089216049;5,613656167;1,48324446;18417,68491
74;26,1;1020;122;3,7;0;0,036496;0,08608373;0,08950838;5,610384857;1,482962854;18330,53979
74;26,2;1020;123;2,8;0;0,036794;0,08608373;0,089873067;5,606318796;1,482612832;18222,79697
74;26,2;1020;126;2,8;0;0,035965;0,08608373;0,088854841;5,617713068;1,483593694;18526,33261
74;26,2;1020;119;3,6;0;0,036196;0,08608373;0,089139738;5,614511882;1,483318124;18440,5487
74;26,2;1020;141;2,6;0;0,03734;0,08608373;0,090537442;5,598953621;1,48197881;18029,24203
74;26,2;1020;110;2,4;0;0,036509;0,08608373;0,08952432;5,610206787;1,482947525;18325,80798
74;26,2;1020;122;5,9;0;0,036357;0,08608373;0,089337765;5,612292811;1,483127098;18381,31601
74;26,2;1020;137;2,4;0;0,036644;0,08608373;0,089689685;5,608361338;1,482788662;18276,84111
74;26,2;1020;122;3;0;0,036445;0,08608373;0,089445818;5,611084053;1,483023043;18349,13113
74;26,2;1020;104;3,7;0;0,03658;0,08608373;0,089611328;5,609235369;1,482863902;18300,01619
74;26,2;1020;177;1,6;0;0,036867;0,08608373;0,089962178;5,605327769;1,482527521;18196,63268
74;26,2;1020;150;3,7;0;0,036278;0,08608373;0,089240651;5,613380442;1,483220725;18410,32387
74;26,2;1020;134;2,4;0;0,036629;0,08608373;0,089671326;5,608566052;1,482806284;18282,26651
74;26,2;1020;126;1,8;0;0,037092;0,08608373;0,090236281;5,602285534;1,482265634;18116,54818
74;26,2;1020;193;2,6;0;0,036685;0,08608373;0,089739847;5,607802214;1,48274053;18262,03121
74;26,2;1020;192;1,6;0;0,036484;0,08608373;0,089493663;5,610549286;1,482977008;18334,91019
74;26,2;1020;114;2,2;0;0,036717;0,08608373;0,089778978;5,607366259;1,482703002;18250,49208
74;26,2;1020;249;2,4;0;0,036517;0,08608373;0,089534128;5,610097237;1,482938094;18322,89754
74;26,3;1020;85;2,2;0;0,037662;0,08608373;0,090926977;5,594660376;1,481609232;17917,36538
74;26,3;1020;116;2,8;0;0,036862;0,08608373;0,089956077;5,605395585;1,482533359;18198,4219
74;26,3;1020;131;1,4;0;0,036599;0,08608373;0,089634597;5,608975731;1,482841551;18293,1288
74;26,3;1020;115;2,8;0;0,037213;0,08608373;0,090383344;5,600657109;1,482125453;18073,82591
74;26,3;1020;192;2,8;0;0,037206;0,08608373;0,090374842;5,600751171;1,48213355;18076,29092
74;26,3;1020;135;2,6;0;0,036751;0,08608373;0,089820536;5,606903472;1,482663163;18238,25074
74;26,3;1020;202;1,2;0;0,036593;0,08608373;0,08962725;5,609057707;1,482848608;18295,3031
74;26,3;1020;261;1,2;0;0,036857;0,08608373;0,089949976;5,60546341;1,482539197;18200,21154
74;26,4;1020;144;2,6;0;0,037059;0,08608373;0,090196131;5,602730571;1,482303944;18128,24144
74;26,4;1020;149;1,8;0;0,037086;0,08608373;0,090228982;5,60236642;1,482272597;18118,6729
74;26,4;1020;149;2,4;0;0,036837;0,08608373;0,089925568;5,605734803;1,48256256;18207,3743
74;26,4;1020;161;2,4;0;0,036545;0,08608373;0,089568447;5,609714001;1,482905104;18312,71966
74;26,4;1020;204;1,6;0;0,03681;0,08608373;0,089892606;5,606101416;1,482594119;18217,05467
74;26,4;1020;215;1,4;0;0,037028;0,08608373;0,090158399;5,603148998;1,482339964;18139,24238
74;26,4;1020;153;2,8;0;0,036735;0,08608373;0,089800982;5,607121201;1,482681906;18244,00894
74;26,4;1020;132;1,4;0;0,036725;0,08608373;0,089788758;5,607257329;1,482693625;18247,61001
74;26,4;1020;234;1;0;0,037217;0,08608373;0,090388201;5,600603367;1,482120827;18072,41769
74;26,4;1020;179;1,2;0;0,037301;0,08608373;0,090490148;5,599476122;1,482023789;18042,90529
74;26,4;1020;151;1,6;0;0,036926;0,08608373;0,090034135;5,604528235;1,482458694;18175,55137
74;26,4;1020;97;2,4;0;0,036734;0,08608373;0,089799759;5,607134812;1,482683078;18244,36897
74;26,4;1020;126;1,2;0;0,037093;0,08608373;0,090237497;5,602272054;1,482264473;18116,19412
74;26,5;1020;124;0;0;0,037577;0,08608373;0,090824312;5,59579011;1,481706483;17946,73744
74;26,5;1020;90;2,6;0;0,036925;0,08608373;0,090032916;5,604541776;1,48245986;18175,9082
73;26,5;1020;218;2,4;0;0,036799;0,08608373;0,089879174;5,606250855;1,482606983;18221,00204
73;26,4;1020;257;1,2;0;0,036216;0,08608373;0,089164361;5,614235685;1,483294347;18433,16591
73;26,5;1020;122;1,6;0;0,036096;0,08608373;0,089016518;5,615895162;1,483437201;18477,56841
73;26,5;1020;169;1,8;0;0,036576;0,08608373;0,089606428;5,609290046;1,482868608;18301,46696
73;26,4;1020;101;1,2;0;0,036766;0,08608373;0,089838864;5,606699438;1,482645599;18232,85635
73;26,3;1020;174;1,6;0;0,036669;0,08608373;0,089720275;5,608020334;1,482759307;18267,80729
73;26,2;1020;157;1;0;0,036623;0,08608373;0,089663982;5,608647961;1,482813335;18284,43774
74;26,2;1020;76;1,2;0;0,037418;0,08608373;0,090631955;5,597910254;1,481888993;18001,98916
74;26,1;1020;127;1,8;0;0,036757;0,08608373;0,089827868;5,606821848;1,482656137;18236,09253
74;26;1020;78;1;0;0,037207;0,08608373;0,090376057;5,600737732;1,482132393;18075,93873
74;26;1020;176;0;0;0,036968;0,08608373;0,090085323;5,603959853;1,482409766;18160,57969
75;25,9;1020;88;1,6;0;0,03675;0,08608373;0,089819314;5,606917077;1,482664334;18238,6105
75;25,9;1020;95;3,6;0;0,036697;0,08608373;0,089754523;5,607638686;1,482726453;18257,70201
75;25,9;1020;105;3,7;0;0,037267;0,08608373;0,090448898;5,599932082;1,48206304;18054,83697
75;25,8;1020;109;2,6;0;0,036609;0,08608373;0,089646842;5,608839134;1,482829792;18289,50633
75;25,8;1020;116;1,6;0;0,036809;0,08608373;0,089891385;5,606115;1,482595289;18217,41344
76;25,8;1020;86;1;0;0,036775;0,08608373;0,08984986;5,606577057;1,482635064;18229,62154
76;25,8;1020;210;2,4;0;0,037108;0,08608373;0,090255741;5,6020699;1,482247071;18110,88518
76;25,8;1020;123;2,8;0;0,037031;0,08608373;0,090162051;5,60310849;1,482336477;18138,17708
76;25,8;1020;109;2,6;0;0,036746;0,08608373;0,089814426;5,606971502;1,482669019;18240,04971
76;25,8;1020;209;1,6;0;0,037387;0,08608373;0,090594404;5,598324665;1,481924667;18012,80869
76;25,8;1020;161;1,8;0;0,037333;0,08608373;0,090528955;5,599047363;1,48198688;18031,6926
76;25,9;1020;79;1,8;0;0,036727;0,08608373;0,089791203;5,6072301;1,482691281;18246,88966
76;25,9;1020;217;2,4;0;0,036833;0,08608373;0,089920686;5,605789099;1,482567234;18208,80766
76;25,9;1020;188;1,2;0;0,037085;0,08608373;0,090227766;5,602379902;1,482273757;18119,02707
76;25,9;1020;252;0;0;0,037281;0,08608373;0,090465886;5,599744283;1,482046874;18049,92166
76;25,9;1020;205;0;0;0,037252;0,08608373;0,090430693;5,600133373;1,482080368;18060,10692
76;25,9;1020;107;0;0;0,036683;0,08608373;0,089737401;5,607829474;1,482742877;18262,75299
76;25,9;1020;188;0;0;0,037192;0,08608373;0,090357838;5,600939348;1,482149749;18081,22333
75;25,9;1020;182;0;0;0,036878;0,08608373;0,089975598;5,605178606;1,48251468;18192,69785
75;26;1020;160;0;0;0,037075;0,08608373;0,0902156;5,602514746;1,482285365;18122,56974
75;26;1020;253;0;0;0,037008;0,08608373;0,090134047;5,603419137;1,482363219;18146,34819
75;26;1021;230;0;0;0,036957;0,08608373;0,090071919;5,604108653;1,482422575;18164,49801
75;26;1021;53;0;0;0,03697;0,08608373;0,09008776;5,603932804;1,482407437;18159,86749
75;26;1021;228;0;0;0,037185;0,08608373;0,090349334;5,601033463;1,482157851;18083,69074
75;26;1021;130;0;0;0,037086;0,08608373;0,090228982;5,60236642;1,482272597;18118,6729
75;26;1021;117;0;0;0,036757;0,08608373;0,089827868;5,606821848;1,482656137;18236,09253
74;26,1;1021;174;0;0;0,037335;0,08608373;0,09053138;5,599020578;1,481984574;18030,99235
74;26,1;1021;224;0;0;0,036831;0,08608373;0,089918244;5,605816249;1,482569571;18209,52444
74;26,1;1021;224;0;0;0,036839;0,08608373;0,089928009;5,605707657;1,482560223;18206,65773
74;26,1;1021;227;0;0;0,036692;0,08608373;0,089748408;5,607706816;1,482732318;18259,50555
74;26,1;1021;218;0;0;0,036944;0,08608373;0,090056076;5,604284564;1,482437718;18169,13135
74;26,1;1021;248;0;0;0,036235;0,08608373;0,089187747;5,613973439;1,483271772;18426,15877
74;26,1;1021;216;0;0;0,036427;0,08608373;0,089423727;5,611331061;1,483044307;18355,7035
74;26,2;1021;189;0;0;0,037147;0,08608373;0,090303157;5,601544683;1,482201859;18097,09923
74;26,2;1021;147;0;0;0,036515;0,08608373;0,089531676;5,610124623;1,482940452;18323,62505
74;26,1;1021;155;0;0;0,037512;0,08608373;0,090745725;5,596655749;1,481781001;17969,27583
74;26,2;1021;141;0;0;0,036732;0,08608373;0,089797315;5,607162035;1,482685421;18245,08908
74;26,2;1021;165;0;0;0,036811;0,08608373;0,089893827;5,606087833;1,48259295;18216,69592
74;26,2;1021;160;0;0;0,0369;0,08608373;0,090002432;5,604880415;1,482489011;18184,83428
74;26,2;1021;164;0;0;0,03679;0,08608373;0,089868182;5,606373156;1,482617512;18224,23321
74;26,2;1021;211;0;0;0,037027;0,08608373;0,090157181;5,603162502;1,482341127;18139,59751
74;26,2;1021;49;0;0;0,036796;0,08608373;0,08987551;5,606291618;1,482610493;18222,07895
74;26,2;1021;108;0;0;0,036572;0,08608373;0,089601528;5,60934473;1,482873316;18302,918
74;26,2;1021;208;0;0;0,037228;0,08608373;0,090401558;5,600455607;1,482108107;18068,54644
74;26,2;1021;229;0;0;0,036852;0,08608373;0,089943875;5,605531244;1,482545037;18202,00161
74;26,3;1021;184;0;0;0,037012;0,08608373;0,090138918;5,603365098;1,482358567;18144,9265
74;26,3;1021;236;0;0;0,036603;0,08608373;0,089639495;5,608921088;1,482836847;18291,67961
74;26,3;1021;183;0;0;0,03717;0,08608373;0,090331109;5,601235198;1,482175217;18088,98074
74;26,3;1021;136;0;0;0,036707;0,08608373;0,089766751;5,607502454;1,482714726;18254,0962
74;26,3;1021;186;0;0;0,037037;0,08608373;0,090169355;5,603027484;1,482329504;18136,04692
74;26,3;1021;241;0;0;0,036972;0,08608373;0,090090197;5,603905755;1,482405109;18159,15535
74;26,3;1021;212;0;0;0,036661;0,08608373;0,089710487;5,60812943;1,482768698;18270,69696
74;26,3;1021;164;0;0;0,037112;0,08608373;0,090260605;5,602016006;1,482242432;18109,47009
74;26,3;1021;247;0;0;0,036615;0,08608373;0,089654188;5,608757194;1,482822738;18287,33367
74;26,3;1021;239;0;0;0,036905;0,08608373;0,09000853;5,604812668;1,482483179;18183,04823
74;26,4;1021;165;0;0;0,03671;0,08608373;0,08977042;5,607461591;1,482711208;18253,01478
74;26,4;1021;207;0;0;0,037725;0,08608373;0,091002995;5,593824688;1,481537293;17895,66915
74;26,4;1021;112;0;0;0,036587;0,08608373;0,089619902;5,609139697;1,482855666;18297,47802
74;26,4;1021;170;0;0;0,036805;0,08608373;0,089886501;5,606169337;1,482599966;18218,84868
74;26,3;1021;251;0;0;0,037183;0,08608373;0,090346904;5,601060356;1,482160166;18084,39586
74;26,4;1021;103;0;0;0,036862;0,08608373;0,089956077;5,605395585;1,482533359;18198,4219
74;26,4;1021;120;0;0;0,036419;0,08608373;0,089413907;5,611440882;1,48305376;18358,62634
74;26,4;1021;81;0;0;0,036556;0,08608373;0,089581926;5,609563524;1,48289215;18308,72488
74;26,4;1021;199;0;0;0,036376;0,08608373;0,089361106;5,612031582;1,48310461;18374,35564
74;26,4;1021;246;0;0;0,036716;0,08608373;0,089777755;5,607379876;1,482704174;18250,85242
74;26,4;1021;152;0;0;0,037229;0,08608373;0,090402772;5,600442176;1,482106951;18068,19461
74;26,4;1021;193;0;0;0,036703;0,08608373;0,08976186;5,607556942;1,482719416;18255,53832
74;26,4;1021;200;0;0;0,036288;0,08608373;0,08925295;5,613242636;1,483208862;18406,64597
74;26,4;1021;209;0;0;0,036525;0,08608373;0,089543935;5,609987711;1,482928666;18319,9882
74;26,4;1021;180;0;0;0,036047;0,08608373;0,088956078;5,616574369;1,48349567;18495,77269
74;26,4;1021;156;0;0;0,035598;0,08608373;0,088400325;5,622841462;1,484035165;18664,59246
74;26,4;1021;265;0;0;0,035221;0,08608373;0,087930978;5,628164942;1,48449343;18809,20204
74;26,4;1021;142;0;0;0,035326;0,08608373;0,088061949;5,626676572;1,484365305;18768,6589
74;26,3;1021;230;0;0;0,035708;0,08608373;0,088536801;5,621298813;1,483902368;18622,89512
74;26,3;1021;233;0;0;0,036407;0,08608373;0,089399175;5,611605658;1,483067945;18363,01269
75;26,2;1021;198;0;0;0,036558;0,08608373;0,089584377;5,60953617;1,482889796;18307,99878
75;26,1;1021;108;0;0;0,03647;0,08608373;0,089476491;5,610741188;1,482993528;18340,01213
75;26;1021;126;0;0;0,037131;0,08608373;0,090283708;5,60176009;1,482220402;18102,75198
76;25,9;1021;109;0;0;0,036944;0,08608373;0,090056076;5,604284564;1,482437718;18169,13135
76;25,9;1021;158;0;0;0,036966;0,08608373;0,090082886;5,603986904;1,482412094;18161,29197
76;25,9;1021;212;0;0;0,036342;0,08608373;0,089319334;5,612499141;1,483144859;18386,81547
77;25,8;1021;217;0;0;0,03666;0,08608373;0,089709264;5,608143069;1,482769872;18271,05824
77;25,8;1021;227;0;0;0,036749;0,08608373;0,089818092;5,606930683;1,482665506;18238,97027
77;25,8;1021;213;0;0;0,036508;0,08608373;0,089523094;5,610220483;1,482948704;18326,17186
77;25,8;1021;150;0;0;0,036985;0,08608373;0,090106034;5,603729978;1,482389977;18154,52806
77;25,8;1021;357;0;0;0,03717;0,08608373;0,090331109;5,601235198;1,482175217;18088,98074
77;25,8;1021;271;0;0;0,036296;0,08608373;0,089262788;5,613132419;1,483199374;18403,70491
77;25,8;1021;228;0;0;0,036813;0,08608373;0,089896269;5,606060668;1,482590611;18215,97847
77;25,8;1021;222;0;0;0,036534;0,08608373;0,089554966;5,609864523;1,482918062;18316,71651
77;25,8;1021;122;0;0;0,036744;0,08608373;0,089811982;5,606998717;1,482671362;18240,76942
77;25,8;1021;152;0;0;0,036502;0,08608373;0,089515737;5,610302663;1,482955778;18328,35552
77;25,8;1021;180;0;0;0,036593;0,08608373;0,08962725;5,609057707;1,482848608;18295,3031
77;25,8;1021;114;0;0;0,036881;0,08608373;0,089979258;5,605137933;1,482511179;18191,62507
77;25,8;1021;121;0;0;0,03659;0,08608373;0,089623576;5,609098701;1,482852137;18296,39048
76;25,8;1021;231;0;0;0,036593;0,08608373;0,08962725;5,609057707;1,482848608;18295,3031
76;25,9;1021;214;0;0;0,036652;0,08608373;0,089699475;5,608252192;1,482779266;18273,94913
76;25,9;1021;223;0;0;0,036401;0,08608373;0,089391808;5,611688067;1,483075039;18365,2068
76;25,9;1021;223;0;0;0,036632;0,08608373;0,089674998;5,608525102;1,482802759;18281,18112
76;25,9;1021;182;0;0;0,036379;0,08608373;0,08936479;5,611990348;1,48310106;18373,25721
76;25,9;1021;151;0;0;0,036638;0,08608373;0,089682342;5,608443213;1,48279571;18279,01081
76;25,9;1021;238;0;0;0,036121;0,08608373;0,089047339;5,615548983;1,483407401;18468,29692
76;25,9;1021;179;0;0;0,036827;0,08608373;0,089913361;5,605870554;1,482574246;18210,9582
76;26;1021;216;0;0;0,036861;0,08608373;0,089954857;5,605409149;1,482534526;18198,7798
76;26;1021;179;0;0;0,036485;0,08608373;0,08949489;5,610535581;1,482975829;18334,5459
76;26;1021;59;0;0;0,03667;0,08608373;0,089721498;5,608006699;1,482758133;18267,44616
76;26;1021;200;0;0;0,036542;0,08608373;0,089564771;5,609755048;1,482908637;18313,8095
76;26;1021;224;0;0;0,036252;0,08608373;0,089208667;5,613738914;1,483251584;18419,89459
76;26;1021;218;0;0;0,036159;0,08608373;0,089094166;5,61502325;1,483362144;18454,22542
76;26;1021;232;0;0;0,036754;0,08608373;0,089824202;5,606862658;1,48265965;18237,17155
76;26;1021;233;0;0;0,036923;0,08608373;0,090030477;5,604568859;1,482462191;18176,6219
76;26;1021;178;0;0;0,036249;0,08608373;0,089204975;5,613780293;1,483255146;18420,99967
76;26;1022;205;0;0;0,037215;0,08608373;0,090385773;5,600630237;1,48212314;18073,12177
76;26;1022;212;0;0;0,036587;0,08608373;0,089619902;5,609139697;1,482855666;18297,47802
76;26;1022;202;0;0;0,03722;0,08608373;0,090391844;5,600563064;1,482117357;18071,3617
76;26;1022;195;0;0;0,036601;0,08608373;0,089637046;5,608948409;1,482839199;18292,40417
76;26;1022;189;0;0;0,036512;0,08608373;0,089527998;5,610165703;1,482943988;18324,71644
76;26;1022;210;0;0;0,036481;0,08608373;0,089489984;5,610590402;1,482980548;18336,00318
76;26;1022;149;0;0;0,036311;0,08608373;0,089281231;5,612925827;1,48318159;18398,19343
76;26;1022;229;0;0;0,03678;0,08608373;0,089855968;5,60650908;1,482629212;18227,82501
76;26;1022;183;0;0;0,03624;0,08608373;0,089193901;5,613904449;1,483265833;18424,31584
76;26;1022;200;0;0;0,036242;0,08608373;0,089196362;5,613876856;1,483263458;18423,57879
76;26;1022;238;0;0;0,036815;0,08608373;0,089898711;5,606033505;1,482588273;18215,26109
77;26;1022;187;0;0;0,036435;0,08608373;0,089433546;5,611221264;1,483034855;18352,78175
76;26;1022;222;0;0;0,036719;0,08608373;0,089781423;5,607339024;1,482700657;18249,77146
76;26;1022;216;0;0;0,036459;0,08608373;0,089462996;5,610892019;1,483006512;18344,02316
76;26;1022;178;0;0;0,03671;0,08608373;0,08977042;5,607461591;1,482711208;18253,01478
76;26;1022;157;0;0;0,03728;0,08608373;0,090464672;5,599757695;1,482048028;18050,27265
77;26;1022;128;0;0;0,036749;0,08608373;0,089818092;5,606930683;1,482665506;18238,97027
77;26;1022;219;0;0;0,037049;0,08608373;0,090183961;5,60286551;1,48231556;18131,7884
76;26;1022;228;0;0;0,03691;0,08608373;0,090014627;5,604744932;1,482477348;18181,2626
76;26;1022;241;0;0;0,03734;0,08608373;0,090537442;5,598953621;1,48197881;18029,24203
76;26;1022;170;0;0;0,036594;0,08608373;0,089628474;5,609044044;1,482847432;18294,94067
76;26,1;1022;217;0;0;0,03719;0,08608373;0,090355408;5,600966236;1,482152064;18081,92822
76;26,1;1022;199;0;0;0,03712;0,08608373;0,090270333;5,601908236;1,482233155;18106,64069
76;26,1;1022;186;0;0;0,036891;0,08608373;0,089991456;5,605002381;1,48249951;18188,05022
76;26,1;1022;202;0;0;0,036638;0,08608373;0,089682342;5,608443213;1,48279571;18279,01081
76;26,1;1022;198;0;0;0,037402;0,08608373;0,090612576;5,598124101;1,481907402;18007,57151
76;26;1022;225;0;0;0,036545;0,08608373;0,089568447;5,609714001;1,482905104;18312,71966
76;26;1022;169;0;0;0,036564;0,08608373;0,089591728;5,609454115;1,482882732;18305,82089
76;26;1022;186;0;0;0,036784;0,08608373;0,089860854;5,606454706;1,482624532;18226,38809
77;25,9;1022;209;0;0;0,037017;0,08608373;0,090145006;5,603297557;1,482352753;18143,14976
77;25,9;1022;233;0;0;0,036815;0,08608373;0,089898711;5,606033505;1,482588273;18215,26109
76;26;1022;178;0;0;0,036459;0,08608373;0,089462996;5,610892019;1,483006512;18344,02316
76;26;1022;183;0;0;0,03686;0,08608373;0,089953637;5,605422714;1,482535694;18199,13771
76;26;1022;181;0;0;0,036851;0,08608373;0,089942655;5,605544812;1,482546205;18202,35967
76;26;1022;208;0;0;0,037513;0,08608373;0,090746934;5,59664242;1,481779854;17968,92857
76;26;1022;184;0;0;0,037233;0,08608373;0,090407629;5,600388458;1,482102326;18066,78743
77;26;1022;143;0;0;0,036691;0,08608373;0,089747185;5,607720443;1,482733491;18259,8663
77;26;1022;219;0;0;0,036867;0,08608373;0,089962178;5,605327769;1,482527521;18196,63268
76;26;1022;195;0;0;0,036554;0,08608373;0,089579476;5,60959088;1,482894505;18309,45105
76;26;1022;219;0;0;0,036859;0,08608373;0,089952417;5,605436279;1,482536862;18199,49564
77;25,9;1022;215;0;0;0,036891;0,08608373;0,089991456;5,605002381;1,48249951;18188,05022
77;26;1022;196;0;0;0,036853;0,08608373;0,089945095;5,605517677;1,482543869;18201,64356
77;26;1022;211;0;0;0,036894;0,08608373;0,089995115;5,604961722;1,48249601;18186,97809
77;25,9;1022;222;0;0;0,037171;0,08608373;0,090332324;5,601221746;1,482174059;18088,62796
77;25,9;1022;178;0;0;0,036796;0,08608373;0,08987551;5,606291618;1,482610493;18222,07895
77;26;1022;219;0;0;0,037686;0,08608373;0,090955944;5,594341854;1,481581812;17909,09278
77;26;1022;196;0;0;0,03714;0,08608373;0,090294649;5,601638912;1,48220997;18099,57179
77;25,9;1022;205;0;0;0,036883;0,08608373;0,089981697;5,60511082;1,482508845;18190,90997
77;25,9;1022;164;0;0;0,037143;0,08608373;0,090298295;5,601598526;1,482206494;18098,51202
77;25,9;1022;172;0;0;0,037259;0,08608373;0,090439189;5,600039427;1,482072281;18057,64716
77;25,9;1022;187;0;0;0,037364;0,08608373;0,090566533;5,598632353;1,481951154;18020,84608
77;25,9;1022;221;0;0;0,037264;0,08608373;0,090445257;5,599972333;1,482066505;18055,89067
77;25,9;1022;237;0;0;0,037167;0,08608373;0,090327464;5,601275555;1,482178691;18090,03918
77;25,9;1022;189;0;0;0,037159;0,08608373;0,090317742;5,601383189;1,482187957;18092,86241
77;25,9;1022;201;0;0;0,037008;0,08608373;0,090134047;5,603419137;1,482363219;18146,34819
78;25,9;1022;200;0;0;0,037591;0,08608373;0,090841229;5,59560386;1,48169045;17941,89181
78;25,9;1022;205;0;0;0,037845;0,08608373;0,091147617;5,592236755;1,481400597;17854,51531
78;25,9;1022;202;0;0;0,037138;0,08608373;0,090292217;5,601665838;1,482212288;18100,27838
78;25,8;1022;196;0;0;0,03719;0,08608373;0,090355408;5,600966236;1,482152064;18081,92822
78;25,8;1022;165;0;0;0,037461;0,08608373;0,090684016;5,597335994;1,481839559;17987,00699
78;25,8;1021;169;0;0;0,036566;0,08608373;0,089594178;5,609426767;1,482880378;18305,09506
78;25,8;1021;198;0;0;0,036629;0,08608373;0,089671326;5,608566052;1,482806284;18282,26651
78;25,8;1021;197;0;0;0,036705;0,08608373;0,089764306;5,607529697;1,482717071;18254,81722
78;25,8;1021;222;0;0;0,036353;0,08608373;0,08933285;5,612347824;1,483131833;18382,78215
78;25,8;1021;200;0;0;0,036569;0,08608373;0,089597853;5,609385747;1,482876847;18304,00645
78;25,8;1021;183;0;0;0,036161;0,08608373;0,08909663;5,614995595;1,483359763;18453,48552
78;25,8;1021;207;0;0;0,03637;0,08608373;0,089353735;5,612114061;1,48311171;18376,55297
78;25,8;1021;243;0;0;0,036519;0,08608373;0,08953658;5,610069854;1,482935737;18322,1701
78;25,8;1021;179;0;0;0,036851;0,08608373;0,089942655;5,605544812;1,482546205;18202,35967
78;25,8;1021;207;0;0;0,03659;0,08608373;0,089623576;5,609098701;1,482852137;18296,39048
78;25,8;1021;223;0;0;0,036779;0,08608373;0,089854746;5,606522675;1,482630383;18228,18428
79;25,8;1021;204;0;0;0,036339;0,08608373;0,089315647;5,612540418;1,483148412;18387,91583
78;25,8;1021;199;0;0;0,036455;0,08608373;0,089458088;5,610946878;1,483011235;18345,48224
78;25,8;1021;122;0;0;0,036555;0,08608373;0,089580701;5,609577202;1,482893328;18309,08796
78;25,8;1021;204;0;0;0,036412;0,08608373;0,089405313;5,611536995;1,483062034;18361,18474
78;25,8;1021;196;0;0;0,036854;0,08608373;0,089946316;5,60550411;1,482542701;18201,28553
78;25,8;1021;212;0;0;0,03622;0,08608373;0,089169285;5,614180464;1,483289594;18431,6902
78;25,8;1021;185;0;0;0,036145;0,08608373;0,089076917;5,615216877;1,483378812;18459,40669
78;25,8;1021;217;0;0;0,036441;0,08608373;0,089440909;5,611138933;1,483027767;18350,59117
78;25,8;1021;224;0;0;0,036742;0,08608373;0,089809537;5,607025933;1,482673705;18241,48919
78;25,8;1021;170;0;0;0,036867;0,08608373;0,089962178;5,605327769;1,482527521;18196,63268
79;25,9;1021;182;0;0;0,037932;0,08608373;0,091252324;5,591088649;1,481301764;17824,81919
79;25,8;1021;205;0;0;0,038283;0,08608373;0,091673549;5,586483223;1,480905312;17706,19345
79;25,9;1021;183;0;0;0,037561;0,08608373;0,090804973;5,596003051;1,481724814;17952,27911
79;25,9;1021;190;0;0;0,037163;0,08608373;0,090322603;5,601329369;1,482183324;18091,45067
79;25,9;1021;175;0;0;0,036882;0,08608373;0,089980478;5,605124376;1,482510012;18191,26751
79;25,8;1021;186;0;0;0,036913;0,08608373;0,090018285;5,604704294;1,48247385;18180,19142
79;25,8;1021;183;0;0;0,037202;0,08608373;0,090369984;5,600804928;1,482138178;18077,69985
79;25,8;1021;169;0;0;0,037047;0,08608373;0,090181527;5,602892502;1,482317884;18132,49799
79;25,8;1021;201;0;0;0,037266;0,08608373;0,090447684;5,599945499;1,482064195;18055,18819
79;25,8;1021;154;0;0;0,037271;0,08608373;0,090453752;5,599878418;1,48205842;18053,43227
80;25,8;1021;168;0;0;0,037442;0,08608373;0,090661016;5,597589656;1,481861395;17993,62336
80;25,8;1021;184;0;0;0,037144;0,08608373;0,090299511;5,601585065;1,482205335;18098,1588
80;25,8;1021;198;0;0;0,03745;0,08608373;0,090670701;5,597482835;1,4818522;17990,83682
80;25,8;1021;198;0;0;0,037522;0,08608373;0,090757819;5,596522476;1,481769528;17965,804
80;25,7;1021;198;0;0;0,037303;0,08608373;0,090492574;5,599449314;1,482021481;18042,20402
80;25,7;1021;198;0;0;0,036984;0,08608373;0,090104816;5,603743497;1,482391141;18154,88391
81;25,7;1021;197;0;0;0,037537;0,08608373;0,090775958;5,596322633;1,481752325;17960,59926
81;25,7;1021;197;0;0;0,037675;0,08608373;0,090942668;5,594487818;1,481594377;17912,88326
80;25,7;1021;231;0;0;0,037422;0,08608373;0,090636799;5,597856807;1,481884392;18000,59422
81;25,7;1021;230;0;0;0,037346;0,08608373;0,090544716;5,598873285;1,481971895;18027,14217
81;25,7;1021;158;0;0;0,037435;0,08608373;0,090652541;5,597683142;1,481869443;17996,06243
81;25,7;1021;168;0;0;0,037842;0,08608373;0,091144004;5,592276392;1,48140401;17855,54141
81;25,7;1021;169;0;0;0,037121;0,08608373;0,090271549;5,601894766;1,482231995;18106,28709
81;25,7;1021;183;0;0;0,037461;0,08608373;0,090684016;5,597335994;1,481839559;17987,00699
80;25,6;1021;119;0;0;0,037602;0,08608373;0,090854519;5,59545757;1,481677857;17938,08672
80;25,6;1021;129;0;0;0,037116;0,08608373;0,09026547;5,601962118;1,482237793;18108,05525
81;25,6;1021;185;0;0;0,037325;0,08608373;0,090519255;5,599154518;1,481996104;18034,49422
